Pais,Anio,Emisiones_de_CO2,Consumo_energia,Produccion_energia,PBI,Poblacion,Intencidad_per_capita,Intensidad_por_PBI
Chile,1980,-1.0,0.42718425185190123,0.27071719180524234,81.1711,11362.0,37.597628221431194,5.2627628780674556
Chile,1981,21.608615918,0.42158901191784548,0.28689994777855438,84.993,11524.55,36.581819847008823,4.9602792220282321
Chile,1982,20.777298692,0.37645180975478038,0.26257222117541118,76.1943,11685.38,32.21562411789607,4.9406820425514812
Chile,1983,16.687740254,0.37214806406134526,0.25748843537501959,73.3403,11848.45,31.409008272081604,5.0742642730033181
Chile,1984,17.954715371,0.390295737784678,0.26591114795103321,79.2114,12017.92,32.476147102383614,4.9272672593171949
Chile,1985,20.323000596,0.38785512191727678,0.26992248311361888,84.8467,12197.35,31.798310445898231,4.5712458105887057
Chile,1986,19.4178375,0.39355912432216517,0.25658015583523069,89.5933,12387.7,31.770153000328165,4.3927294152817806
Chile,1987,19.403419549,0.40892392062309735,0.2603249131240194,95.3867,12586.4,32.489347281438484,4.2870119274814762
Chile,1988,19.939354349,0.44923726578590073,0.25520518748854243,102.332,12791.2,35.1208069442977,4.3899979066753385
Chile,1989,23.530224019,0.502872088681302,0.25564465794432217,113.401,12999.9,38.682765919837991,4.4344590319424162
Chile,1990,28.623170396,0.568003226427628,0.29782241687326444,117.7008,13211.2,42.9940676416698,4.825822988693603
Chile,1991,30.368899694,0.56776263998101628,0.28953052676926949,126.917,13428.65,42.279949211649445,4.4734955914575378
Chile,1992,28.879754552,0.63010168778996234,0.32167276606240175,142.2021,13652.55,46.152673880700846,4.4310294137003767
Chile,1993,30.03139498,0.67114879362738555,0.32722776764216543,152.0376,13874.38,48.373245768631506,4.4143606162382572
Chile,1994,32.739001079,0.72050336710893348,0.32534275142410518,160.6791,14092.9,51.125273514247134,4.4841137839889162
Chile,1995,35.879767705,0.78854789228732769,0.34890483314442722,177.9239,14306.58,55.117847332299384,4.4319391171581088
Chile,1996,39.092920312,0.84498615214269457,0.33243925302192584,189.3671,14514.58,58.216369481080029,4.4621592248214954
Chile,1997,43.880968586,0.93460948198948457,0.33270747788832084,203.2917,14716.77,63.506427156875091,4.5973814080431445
Chile,1998,50.638338583,0.925308967731346,0.28811987719874704,212.3576,14913.15,62.046513830501667,4.3573150559779634
Chile,1999,51.488744946,0.9689729764810745,0.22417833708085982,211.2607,15104.15,64.152764404556,4.5866220100618547
Chile,2000,55.77806557,0.982954796266697,0.27824357917751485,222.5523,15289.98,64.287513539370039,4.41673618410907
Chile,2001,52.299004537,1.0193618775094833,0.31252485775395772,229.9196,15469.88,65.893328035478191,4.4335579807440659
Chile,2002,51.555660643,1.0696093123746013,0.34550978897052981,237.0527,15645.35,68.365956170657824,4.5121161344064058
Chile,2003,53.722797528,1.10481833099345,0.32760394277444954,246.7816,15815.4,69.8571222348755,4.4769072369797831
Chile,2004,55.994072484,1.1840830279743575,0.32241200788855456,264.5019,15980.65,74.09479764429841,4.47665225835564
Chile,2005,61.16096146,1.2447086611750586,0.3789802974562515,279.8267,16144.88,77.096185364961428,4.4481411572771954
Chile,2006,63.504145094,1.2669924801586694,0.394978515353019,297.5142,16306.97,77.6963764671591,4.2585949852432909
Chile,2007,64.697668961,1.2595076423011913,0.33445607413720246,312.1364,16472.78,76.4599322215917,4.0351193974851745
Chile,2008,70.007309667,1.2796430854871716,0.35524009226730152,323.1329,16645.3,76.877141624793282,3.9601138896323205
Chile,2009,72.079364098,1.2523238952656086,0.38356439118879615,318.1606,16825.97,74.428035665439111,3.9361375835524846
Chile,2010,68.293804461,1.2578831499499463,0.3383526386320227,336.8231,17009.17,73.9532352225268,3.7345513118011984
Chile,2011,71.868038089,1.3348576543217299,0.34478821732215831,357.0995,17193.88,77.635626997613684,3.7380552320060092
Chile,2012,76.495521228,1.3194801405059704,0.32081807892065861,376.4797,17383.87,75.902554523588279,3.5047842964865583
Chile,2013,77.6102117,1.372529884811023,0.35732312876919009,391.8703,17567.98,78.126790035679861,3.5025106133611632
Chile,2014,81.676454475,1.3471797557300693,0.38930837882662883,398.6152,17738.22,75.947854730072649,3.379649736713676
Chile,2015,76.416465602,1.3957501259544567,0.41123934996398154,407.622,17915.95,77.905448829364715,3.4241285454525436
Chile,2016,80.338871458,1.4809597285056639,0.4137674978469319,414.22,18102.75,81.808549999622386,3.5752974953060308
Chile,2017,85.140815867,1.5116362612410639,0.4170971619728655,420.044,18312.55,82.546464650803074,3.5987569427037736
Chile,2018,86.722943017,1.5431372626851758,0.44429806100245234,435.861,18584.62,83.033027454162408,3.5404343648208392
Chile,2019,86.874650457,1.5600526741944221,0.43223061337858942,439.69,18922.75,82.443232310019539,3.5480740389693239
Haití,1988,1.321488419,0.023465155569905419,0.003427568,25.9315,6758.22,3.4720911082955896,0.90489002062763124
Haití,1989,1.404506167,0.021832331692562341,0.003463424,25.569,6897.75,3.1651381526675135,0.85385942714076968
Haití,1990,1.269235336,0.014021932415219261,0.003827936,25.6946,7037.92,1.9923404095555592,0.54571514696548151
Haití,1991,0.733964504,0.014188549124419607,0.00360042,25.0607,7178.61,1.9765036858694938,0.56616731074629234
Haití,1992,0.788830242,0.015338389203181429,0.003288756,24.4642,7319.49,2.0955543628287532,0.62697285025389871
Haití,1993,0.875766971,0.0116080875,0.002793739,23.5465,7460.68,1.5559020759501816,0.49298568789416686
Haití,1994,0.6,0.009931342,0.002382996,20.9835,7602.32,1.3063567437308612,0.47329292062811257
Haití,1995,0.5,0.0155505745,0.002578,23.0905,7744.51,2.0079481464934514,0.67346200818518442
Haití,1996,0.9,0.0180678892,0.00278146,23.9663,7887.31,2.2907542875834728,0.75388730008386773
Haití,1997,1.1,0.02187783455,0.002022174,24.6642,8030.72,2.7242681291341251,0.88702794130764429
Haití,1998,1.4,0.0214961665,0.003089691,25.1595,8174.68,2.6296034217853177,0.85439561597011071
Haití,1999,1.3,0.0232722745,0.00270989,25.8773,8319.07,2.7974610743749,0.89933163428951246
Haití,2000,1.5,0.023850251049999993,0.00285628,26.0304,8463.8,2.8179128819206491,0.91624604500891238
Haití,2001,1.5,0.025946950329999986,0.00289324,25.7742,8608.81,3.0139996503581781,1.0067024516764822
Haití,2002,1.7,0.028420241790000002,0.002614461,25.7652,8754.15,3.2464878703243607,1.1030475909366122
Haití,2003,1.7,0.02629340551999999,0.0025515,25.8504,8900.11,2.9542787134091588,1.017137279113669
Haití,2004,1.7,0.030278880629999994,0.002574112,24.9075,9047.08,3.3468125218302474,1.2156531418247514
Haití,2005,1.7,0.031582946599999995,0.002619738,25.3843,9195.29,3.4346873888697358,1.2441921423872233
Haití,2006,1.8,0.03232897585,0.002658292,25.9291,9344.78,3.4595759183201737,1.2468221361327618
Haití,2007,1.8,0.034866697089999982,0.001502368,26.8061,9495.34,3.671979843797061,1.3007001051999352
Haití,2008,1.965478346,0.035128195090000008,0.001763866,27.0456,9646.57,3.641521814489503,1.2988506481645816
Haití,2009,2.0,0.033394193940000004,0.0020008,27.8747,9798.05,3.4082489821954374,1.1980108822695852
Haití,2010,2.2,0.030979542799999992,0.0017160804,26.3337,9949.32,3.1137346873957208,1.1764219536183671
Haití,2011,2.1,0.032568058340000004,0.0011746644,27.791,10100.3,3.2244644555112227,1.1718922795149511
Haití,2012,2.224320918,0.035807395650096017,0.002103036,28.5882,10250.9,3.4930977426465986,1.2525236163905393
Haití,2013,2.418779249,0.037676342690000031,0.001354822,29.7913,10400.7,3.6224814377878438,1.2646760191733839
Haití,2014,2.602297893,0.040601258080000042,0.00086541,30.6369,10549.0,3.8488252990804854,1.3252404153161723
Haití,2015,2.866673923,0.04630390823,0.00078438023,31.002,10695.5,4.3292887878079567,1.4935780991548933
Haití,2016,3.316061,0.04807038128,0.00066738128,31.4576,10840.0,4.4345370184501842,1.528100722242002
Haití,2017,3.357186,0.047716251788024779,0.00118598949,31.8198,10982.4,4.344792740022652,1.49957736340344
Haití,2018,3.360375499,0.04980813494266053,0.00180286512,32.2939,11122.4,4.4781823116108512,1.5423387990506112
Haití,2019,3.457576199,0.044718044,0.001193136,31.908,11262.5,3.970525549389567,1.4014680957753543
Belice,1988,0.2,0.0025837545682,0.00041296,0.698207,179.023,14.432528603587249,3.7005566661462863
Belice,1989,0.2,0.00371716423645,0.00041728,0.806246,183.471,20.260227700563032,4.610459135859279
Belice,1990,0.2,0.0048903824147,0.00041608,0.895888,187.554,26.074530080403509,5.458698425137964
Belice,1991,0.3,0.0055403460642,0.00041744,0.998986,191.136,28.986407920015068,5.5459696774529377
Belice,1992,0.3,0.00464405034838,0.00041368,1.1193,194.324,23.898490914040469,4.1490666920217993
Belice,1993,0.3,0.0046320385242,0.00041236,1.18943,197.625,23.438525106641364,3.8943347016638223
Belice,1994,0.3,0.0044197060242,0.00041264,1.19213,201.679,21.914557411530204,3.7074027364465283
Belice,1995,0.3,0.0054659580242,0.00082496,1.19995,206.962,26.410442613619892,4.5551548182840955
Belice,1996,0.3,0.00488211028598,0.001034,1.21696,213.66,22.849903051483665,4.0117261750427291
Belice,1997,0.3,0.00754102785115,0.001103004,1.26052,221.575,34.0337486230396,5.9824737815742708
Belice,1998,0.4,0.00741612751995,0.0010727244,1.30747,230.248,32.209302664735418,5.6721205992871733
Belice,1999,0.4,0.00771318904,0.0011780352,1.41914,238.979,32.275593420342375,5.435114956945756
Belice,2000,0.4,0.0082354021689000009,0.00112445623,1.59118,247.31,33.299915769277426,5.1756571656883574
Belice,2001,0.7,0.0090652162973499945,0.001101539132,1.68285,255.068,35.540390395306325,5.3868237200879427
Belice,2002,0.9,0.0087724914624800043,0.001072976829,1.76245,262.387,33.433407381005935,4.9774413245652376
Belice,2003,0.8,0.0086063204076599949,0.000783513,1.92696,269.428,31.942932463069891,4.4662683229854254
Belice,2004,0.8,0.00829175873869001,0.00081575312,2.01921,276.516,29.986542329160013,4.1064370415608131
Belice,2005,0.9,0.0088785786611097674,0.000827967195,2.05843,283.798,31.284852821759728,4.3132769446178729
Belice,2006,1.0,0.010214074585319772,0.006663983219,2.15773,291.338,35.059190992317419,4.7337130156784077
Belice,2007,1.0,0.0096374104080499921,0.008206467626,2.16875,299.031,32.228800385411517,4.443762724172907
Belice,2008,1.073313812,0.0093204913837137537,0.009525926153,2.24448,306.822,30.377519811857539,4.1526283966503392
Belice,2009,1.0,0.0097136034991877566,0.010325911272,2.22226,314.655,30.870647214211619,4.3710472668309546
Belice,2010,0.5,0.011532560686602179,0.012007552743,2.31693,322.465,35.763759436224646,4.9775179598011938
Belice,2011,0.5,0.010060115584228556,0.011351924973,2.36146,330.236,30.463412784277175,4.260125339505457
Belice,2012,0.423049876,0.010451295215581261,0.008774480123,2.41846,338.001,30.920900280121241,4.32146705572193
Belice,2013,0.476432412,0.011389000555408209,0.007745298016,2.44995,345.707,32.94408431246174,4.648666526014086
Belice,2014,0.516362349,0.011326895238163619,0.007043331245,2.54886,353.366,32.054287164479938,4.443906388802688
Belice,2015,0.505700203,0.01252257650527136,0.006905321094,2.616,360.926,34.695689712770374,4.7869176243392051
Belice,2016,0.597846,0.012537249632,0.007041595032,2.61513,368.399,34.031714613774739,4.7941209928378319
Belice,2017,0.591488,0.0139321604777841,0.007135329542,2.66256,375.775,37.075804611227724,5.2326184115227825
Belice,2018,0.676589459,0.012445157073292771,0.00706521034,2.74003,383.057,32.489047513275494,4.5419783992484648
Belice,2019,0.577712955,0.01231617632,0.00740675942,2.78824,390.339,31.552512867020717,4.4171865836513353
Brasil,1980,-1.0,3.8963809402361549,1.9806605062246774,1305.131,121050.8,32.1879817418485,2.9854328341263483
Brasil,1981,187.731100826,3.7868459147398292,2.084969163753065,1247.861,123920.0,30.55879530939178,3.0346696585115081
Brasil,1982,178.096623767,3.86321952235522,2.340262553182535,1255.116,126858.5,30.452981253563774,3.0779780692423806
Brasil,1983,174.065355486,3.8709759011886398,2.7073736249588167,1212.396,129819.8,29.818070134052274,3.1928313036240961
Brasil,1984,166.134085081,4.1646192633559833,3.2866999685924432,1277.491,132756.0,31.370478647714481,3.25999890672888
Brasil,1985,181.00356415,4.4324197164125314,3.6392389315471267,1378.897,135626.2,32.681146536676032,3.2144675899741104
Brasil,1986,194.906575648,4.7824663936873728,3.6395933027510119,1494.835,138434.0,34.546906061280993,3.1993272793902823
Brasil,1987,215.790895603,4.8857483105118149,3.70315661204778,1544.599,141204.8,34.600440711022678,3.1631176185610728
Brasil,1988,222.947276004,5.0697768455109653,3.7978993036003357,1540.728,143943.8,35.220529439343451,3.290507374118576
Brasil,1989,223.394276154,5.2153611403693549,3.992620294217867,1590.548,146653.8,35.562400294907839,3.278971235303402
Brasil,1990,231.995595162,5.8562659447334031,4.0316861148647893,1532.732,149336.0,39.215366319798328,3.8208022959874284
Brasil,1991,243.069804424,5.6652433208851534,4.2069905461554074,1548.729,151983.8,37.275310400747671,3.6579952469961841
Brasil,1992,251.544042026,5.81513152804509,4.2388088301991207,1540.129,154597.8,37.6145813720835,3.7757431540118329
Brasil,1993,243.906254218,6.0345656216231385,4.3585482527651758,1615.749,157188.0,38.390752612305896,3.7348410066310662
Brasil,1994,265.128557628,6.3563473184993784,4.55808984026238,1710.085,159766.2,39.785307020504831,3.7169774125259147
Brasil,1995,279.392176316,6.7602848980783969,4.7706098390754379,1782.453,162344.8,41.641524077632283,3.792686201587586
Brasil,1996,299.819187827,7.1827702170477608,5.1665392704721462,1816.568,164939.0,43.54804028791105,3.9540332192616852
Brasil,1997,316.633890261,7.5971586616867182,5.42739364083213,1884.107,167538.7,45.3456942287765,4.0322331277824022
Brasil,1998,333.150113347,7.8402101423349038,5.8112550656408049,1890.731,170115.5,46.0875707524294,4.1466555223005832
Brasil,1999,329.492351347,8.05161694769709,6.1907193235825373,1899.717,172640.8,46.637972876035619,4.2383244176354111
Brasil,2000,341.813329688,8.476070842965326,6.6213929629132169,1980.851,175090.0,48.409794065710933,4.2790047524853341
Brasil,2001,326.632456149,8.31402573604123,6.4290031378438588,2011.045,177471.0,46.847235526036535,4.1341818487608331
Brasil,2002,331.635044954,8.44829904442843,7.0004817827085235,2071.78,179798.2,46.987673093659609,4.07779737444537
Brasil,2003,328.257054614,8.572776106923703,7.35724605434902,2095.884,182065.0,47.086348869490031,4.0902913075932172
Brasil,2004,322.710828384,8.9344481497639539,7.4871476534445938,2209.55,184263.5,48.487346380395209,4.0435600686854576
Brasil,2005,337.988532755,9.1903927229049316,8.0425887361094084,2289.579,186384.0,49.308914514684368,4.0140098781937334
Brasil,2006,342.001465182,9.58961468506102,8.4207748582274835,2380.255,188416.0,50.895967885216862,4.0288182085789215
Brasil,2007,349.282669137,10.126926321671137,8.8462780893939659,2522.071,190365.8,53.197193622337295,4.0153216628997113
Brasil,2008,362.983462641,10.524540990998748,9.2213858817276453,2642.533,192255.5,54.742470259621953,3.9827472319167816
Brasil,2009,383.629281149,10.408984860951872,9.5317089314715329,2646.712,194108.0,53.624708208584252,3.9327984536858835
Brasil,2010,355.535677219,11.41583500427919,10.112689122080306,2846.727,195941.8,58.261356200051189,4.0101614957385063
Brasil,2011,409.648966863,11.893502440651959,10.46705113160909,2963.345,197752.5,60.143373361408628,4.013539577960703
Brasil,2012,431.174655173,12.204076365458018,10.347849718003291,3011.003,199528.2,61.164669282126631,4.0531598160008535
Brasil,2013,462.028577038,12.574322545515834,10.295419443740409,3107.731,201272.5,62.474121131877595,4.0461425218321123
Brasil,2014,491.320111606,12.805000841621789,10.809245896336119,3124.018,202989.0,63.082240129375428,4.0988883039796145
Brasil,2015,509.822374377,12.558048010541372,11.158554196921681,3013.558,204683.5,61.353494593073563,4.167183113960764
Brasil,2016,500.437378452,12.368063174869668,11.589707101502372,2907.922,206369.0,59.931788082849984,4.2532307176291759
Brasil,2017,466.802668561,12.505460283017406,11.928930821928672,2955.122,208039.8,60.110903216679723,4.231791541268823
Brasil,2018,475.528895334,12.444187344226778,12.141860820137509,3004.709,209673.5,59.350310574425372,4.1415615769203535
Brasil,2019,453.443272227,12.557423835357312,12.713242877624022,3041.299,211246.2,59.44449573699935,4.1289672062356617
Canadá,1980,-1.0,9.548965108764234,10.152659838446853,693.884,24515.65,389.5048717355744,13.761615931141566
Canadá,1981,422.549444322,9.4239315671984354,9.9620260086243739,717.752,24819.9,379.69256794743075,13.129787959070036
Canadá,1982,398.856597679,9.0388543998529816,9.9596799755142129,694.875,25116.95,359.87070085551716,13.007885446811271
Canadá,1983,386.261549661,9.0050808232480879,10.212692730475858,712.952,25366.42,355.00006793422517,12.630697190341129
Canadá,1984,375.03566673,9.5255736477715942,11.152801608050332,755.076,25607.07,371.98998744376433,12.615383945154651
Canadá,1985,409.948811646,9.8893293938403328,11.811556975985836,790.848,25842.12,382.68258927055257,12.504715689791633
Canadá,1986,410.46073643,10.006063572837418,11.721244589141016,807.811,26100.27,383.37011735271005,12.386639415454132
Canadá,1987,404.424378371,10.328306646751486,12.361233609073405,840.712,26446.58,390.53467959756938,12.285189989855606
Canadá,1988,422.689216772,10.777281946990698,13.182212394643379,877.788,26791.78,402.26076606297516,12.277773160479178
Canadá,1989,455.940316746,10.896645223929308,13.081546474524965,898.126,27276.78,399.48429484452737,12.132646448192467
Canadá,1990,467.660751011,10.643864091906464,13.154509605712498,899.606,27691.12,384.37824443021674,11.831695310954421
Canadá,1991,432.769371574,10.760567889800555,13.686823283522333,880.839,28037.43,383.79294713533142,12.216270952808124
Canadá,1992,425.954809792,11.107348896496609,14.231631308667382,888.77,28371.25,391.50015936896006,12.497439041030422
Canadá,1993,448.628647902,11.364798179325682,15.128376453859611,912.418,28684.75,396.19652182172348,12.455692653285755
Canadá,1994,447.593296858,11.712886820749565,16.056779528122444,953.426,29000.65,403.88359642799611,12.28505077557101
Canadá,1995,460.939704003,11.871806226442553,16.522647340192407,979.112,29302.32,405.14901981967819,12.125074788627401
Canadá,1996,468.107544816,12.223222586488395,16.912065333127067,994.965,29610.22,412.80417999219173,12.285077953986718
Canadá,1997,479.172343541,12.231814250519141,17.059524018658706,1037.55,29905.95,409.00938610942444,11.789132331472354
Canadá,1998,492.264723421,11.852677456293632,17.046472857399426,1077.974,30155.15,393.05649138849031,10.995327768845661
Canadá,1999,488.875614161,12.480104831073318,17.310277767779613,1133.629,30401.3,410.51220938161583,11.008985153937767
Canadá,2000,508.913614317,12.526877175235876,17.777818021842716,1192.325,30685.75,408.23109017168804,10.50626060447938
Canadá,2001,511.886988989,12.577657710632369,17.893734597459147,1213.666,31020.9,405.4575370357523,10.363360027085186
Canadá,2002,524.378312115,12.923394464232421,18.243725171122495,1250.295,31360.05,412.09738071949573,10.33627621020033
Canadá,2003,536.97267353,13.277261061742115,18.16173276282041,1272.819,31644.02,419.58199564221349,10.43138188677425
Canadá,2004,565.040972151,13.574339974214293,18.552274291015333,1312.113,31940.68,424.985941883964,10.345404682534426
Canadá,2005,571.37491098,13.725108661717005,18.767993255357492,1354.155,32243.75,425.667258359124,10.135552179563643
Canadá,2006,573.270938449,13.816756136330694,19.11026250623863,1389.827,32571.18,424.20189063861653,9.9413496329620124
Canadá,2007,575.64254776,13.767677158662245,19.41970512004189,1418.622,32889.0,418.61039127557075,9.7049652117775178
Canadá,2008,574.754088323,13.538215835869938,18.944030589255959,1432.869,33247.1,407.19990122055572,9.448327680946365
Canadá,2009,556.831459616,13.299046648846467,18.293562965962725,1390.944,33628.9,395.46481296879966,9.5611661208837067
Canadá,2010,541.451146808,13.79138178393748,18.28949466075407,1433.922,34004.9,405.57042614262883,9.6179442005475053
Canadá,2011,570.776514402,14.150167473430406,18.703230262553877,1479.036,34339.32,412.06894817458254,9.5671555482289854
Canadá,2012,575.290339771,14.318351436498636,19.117303355738461,1505.08,34714.22,412.46357937751839,9.5133490821076858
Canadá,2013,578.023760247,14.738479683467661,19.934672657712397,1540.137,35082.95,420.10377358425279,9.56959003222938
Canadá,2014,587.992244772,14.798053799957334,20.783997708905186,1584.338,35437.45,417.58235425961334,9.3402126313686438
Canadá,2015,589.561745673,14.705685521790892,20.914467641045967,1594.781,35702.9,411.89050530323567,9.2211316298544386
Canadá,2016,591.027612427,14.615077084128716,21.111175843360392,1610.753,36109.48,404.74349351274833,9.0734439632449639
Canadá,2017,579.44204222,14.968773716964041,22.699568072710985,1659.717,36545.25,409.5956031758995,9.0188711189703064
Canadá,2018,601.402386621,15.167721246679211,23.613827478559568,1705.807,37065.1,409.21840887193639,8.891815572734318
Canadá,2019,613.089866972,14.97790517950626,23.5186004308814,1737.87,37601.23,398.33551135178982,8.61854176636127
Guyana,1988,1.1,0.014368845332,5.162e-05,2.35354,750.641,19.142100327586689,6.1052054913024634
Guyana,1989,1.1,0.00966657901,5.216e-05,2.23717,745.581,12.965162752269707,4.3208960472382518
Guyana,1990,0.7,0.00930307151,5.201e-05,2.1692,743.306,12.51580306091973,4.2887108196570161
Guyana,1991,0.7,0.01096496314,5.218e-05,2.29902,744.477,14.728410870987284,4.7694074605701564
Guyana,1992,0.8,0.012177052132,5.171e-05,2.47906,748.596,16.266520435588756,4.9119634587303249
Guyana,1993,0.9,0.015535393793,5.1545e-05,2.68269,754.141,20.60011827098646,5.7909761444669341
Guyana,1994,1.2,0.015528801793,5.158e-05,2.91134,758.896,20.462358205867471,5.3339018434810086
Guyana,1995,1.2,0.013185121,5.156e-05,3.05651,761.298,17.319263941321271,4.3137830401340089
Guyana,1996,1.0,0.014367913,5.17e-05,3.29747,760.801,18.8852446303304,4.3572535913897621
Guyana,1997,1.0,0.01528745901,5.1065e-05,3.5028,757.975,20.168816926679639,4.3643539482699554
Guyana,1998,1.1,0.01976690201,6.1182e-05,3.44296,753.778,26.223771468522564,5.7412522974417364
Guyana,1999,1.4,0.023729014,6.1356e-05,3.54521,749.676,31.652359152487207,6.6932604838641439
Guyana,2000,1.5,0.023649903956595993,0.000418241,3.4964,746.718,31.671801076974162,6.7640727481397995
Guyana,2001,1.7,0.023114936304371982,0.000485651,3.87906,745.206,31.01818330015054,5.958901461790223
Guyana,2002,1.7,0.023381139306217991,0.000569688,4.25314,744.789,31.392970769195021,5.4973829467682682
Guyana,2003,1.8,0.024089771825862017,0.000516375,4.5684,745.142,32.32910213873599,5.2731310362188113
Guyana,2004,1.7,0.023518999330291997,0.000560896,5.12013,745.737,31.537927352795954,4.5934379264378045
Guyana,2005,1.5,0.021228348560942977,0.0004519548,5.44678,746.156,28.450281926223173,3.8974125191292797
Guyana,2006,1.7,0.018997954289508984,0.0004493307,6.21308,746.335,25.454995798815524,3.0577353405249865
Guyana,2007,1.6,0.0235073758105,0.0004685016,6.65988,746.477,31.491091903032512,3.5296996057736778
Guyana,2008,1.519155927,0.022349860744311,0.0004473716,6.77678,746.815,29.926903911023484,3.2980059474132259
Guyana,2009,1.5,0.02301680871338,0.00044408,7.02152,747.718,30.782739901112453,3.2780379053794619
Guyana,2010,1.6,0.024427840079454005,9.9979488e-05,7.3121,749.43,32.59522581088828,3.3407420685513061
Guyana,2011,1.6,0.025385563878803988,0.000129543428,7.69206,752.029,33.7560970106259,3.3002295716367249
Guyana,2012,1.841371515,0.028749453472080005,0.000184667496,8.09792,755.388,38.059187426964691,3.5502269066723309
Guyana,2013,2.080137006,0.028033149526,0.000214567549,8.39376,759.281,36.920651940454192,3.3397606705457386
Guyana,2014,2.028611814,0.028010478109999997,0.00020496903,8.53532,763.371,36.69313886694674,3.2817138795030529
Guyana,2015,2.028761361,0.0286681366,0.0002926166,8.594,767.433,37.355882011849893,3.3358315801722132
Guyana,2016,2.099613,0.032161892,0.0002252608,8.92121,771.363,41.694885546752957,3.6051042403440787
Guyana,2017,2.361872,0.0318492064470221,0.0002063712,9.25437,775.218,41.084193668132187,3.4415315626047045
Guyana,2018,2.281382873,0.03232780968505311,0.0002130336,9.66535,778.998,41.499220389594214,3.344711747122775
Guyana,2019,2.321942783,0.0380496592,0.0002439696,10.1827,782.779,48.608431243045615,3.7366964753945417
México,1980,-1.0,3.801224372783774,5.713648968200653,984.75,67967.05,55.927458566816917,3.8600907568253606
México,1981,197.684967359,4.2030001974082571,6.7420661391838026,1068.837,69612.38,60.37719436410962,3.9323116596901651
México,1982,207.174404903,4.4427041013915449,7.792696969544525,1063.261,71264.75,62.340836127139227,4.1783758657484338
México,1983,208.190283877,4.1826544056699841,7.6584927014504265,1026.112,72916.28,57.362421748201974,4.0762162470276
México,1984,207.242513322,4.2134118148238446,7.886286361573112,1061.061,74558.77,56.511283847947659,3.9709421181476316
México,1985,244.437538586,4.4539748655724942,7.8273397695236486,1084.118,76185.45,58.462276793961244,4.1083856790243258
México,1986,256.242580686,4.4016424463133887,7.09867635288219,1050.373,77796.66,56.578810019779631,4.19055178142754
México,1987,255.969450487,4.5135980376048375,7.347981678053821,1068.613,79397.05,56.848435018742357,4.2237910615020011
México,1988,265.179124216,4.6010898097207713,7.3508561944326116,1082.143,80987.2,56.81255568436459,4.251831606100831
México,1989,264.933915824,4.8523991600184457,7.3738917542323215,1126.838,82567.58,58.76881894828994,4.3062083103502413
México,1990,280.350300145,4.719881666363289,7.639404450715447,1185.03,84139.4,56.095974850822437,3.9829216698001648
México,1991,273.932352164,5.05520202419365,7.9607956779754323,1234.726,85705.88,58.983141228975775,4.09418933771027
México,1992,292.840432254,5.1062629970707167,7.9645745668874719,1278.798,87265.93,58.51382088142207,3.9930176596074727
México,1993,295.450093473,5.3956742175045154,8.0340678204113338,1311.174,88813.72,60.752710476540287,4.1151473545879611
México,1994,310.448105314,5.7481596565448481,8.1565469657480083,1375.85,90343.43,63.625652208963594,4.1778970502197534
México,1995,338.480217282,5.582144382445593,8.1006225683017856,1289.315,91848.92,60.775286007125537,4.3295427280731182
México,1996,320.840693538,5.7120103112070506,8.80667056838158,1373.489,93326.07,61.204873527911879,4.1587594157703851
México,1997,330.382519844,5.8073744654856263,9.1077132956427178,1470.588,94779.3,61.272603463895869,3.9490152683726687
México,1998,345.493782813,6.2249940659049239,9.3499033022014562,1546.962,96217.03,64.697424831185543,4.0240122678546237
México,1999,371.58924943,6.2273075358740586,9.0918752974169159,1589.368,97648.28,63.772833846884538,3.9181030043854279
México,2000,364.302191981,6.4882987348972394,9.3806063049117139,1664.084,99077.14,65.487343850430477,3.899021164134286
México,2001,382.617491068,6.4672658270120271,9.5817782753850977,1660.815,100487.5,64.358908590740413,3.8940314405951457
México,2002,384.93383811,6.4798469969254224,9.6527337192592917,1660.022,101878.2,63.603862228871563,3.9034705545621824
México,2003,389.419359794,6.7031341514856342,10.143941622963816,1684.366,103276.5,64.904737781447224,3.9796185339086843
México,2004,406.170841121,6.8709483138847514,10.292102204155425,1746.617,104707.5,65.620402682565739,3.9338608944518185
México,2005,412.972647725,7.0906977242355795,10.273764591760985,1790.452,106199.8,66.7675242725088,3.9602836178996026
México,2006,428.883340555,7.3922570502503069,10.338998249266941,1870.96,107767.5,68.594493240079856,3.9510502898246389
México,2007,444.975470938,7.51873029469352,9.96463252328691,1913.63,109391.8,68.732119726465058,3.9290407731345764
México,2008,454.440333464,7.6048179353960279,9.38277422597654,1931.289,111040.5,68.486884833876175,3.9376902863300249
México,2009,451.098996546,7.5506868177221511,9.2082058742510036,1833.253,112682.2,67.008691858360521,4.1187369215935563
México,2010,451.366099216,7.530859038680668,8.85903357279595,1927.226,114291.8,65.891507865662,3.9076159405698494
México,2011,448.709210635,7.73848083038218,8.8986771692313731,1997.996,115875.8,66.7825450213261,3.8731212827163715
México,2012,464.009976022,7.708254228877518,8.7045288787662969,2066.548,117451.5,65.6292531715433,3.7300146083601819
México,2013,465.375717837,7.786554957477887,8.6140197474120459,2099.258,119010.5,65.4274619254426,3.7091938949275827
México,2014,469.139643463,7.6824336924685923,8.3843857534595578,2159.231,120543.5,63.731629598183169,3.5579489607497266
